Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,WIN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WLP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WM,0,0,0,0,,,,,,,,,,10.32,16.63,6.59,26.21,18480000000.0,44.15,13.4,6820000000.0,5080000000.0,1910000000.0,4.12,21.9,155000000.0,0.37,13490000000.0,188.74,0.8,17.15,4480000000.0,2040000000.0,0.88,155.48,156.16,1800000.0,418320000.0,414270000.0,0.17,84.81,4850000.0,2.79,1.17,4570000.0
0,0,WMB,0,0,0,0,,,,,,,,,,14.08,24.51,3.6,10.89,10780000000.0,8.87,41.6,5200000000.0,4480000000.0,1510000000.0,0.82,436.2,1680000000.0,1.38,23840000000.0,169.06,0.92,9.19,3940000000.0,1530000000.0,1.3,34.47,30.58,8950000.0,1220000000.0,1210000000.0,0.33,87.34,18090000.0,2.32,1.49,17310000.0
0,0,WMT,0,0,0,0,,,,,,,,,,2.39,4.53,6.52,15.54,572750000000.0,205.14,0.5,143750000000.0,36600000000.0,13670000000.0,2.84,,14760000000.0,5.36,58420000000.0,63.57,0.93,29.62,24180000000.0,14520000000.0,0.55,133.65,140.82,9420000.0,2770000000.0,1440000000.0,47.7,32.61,12360000.0,1.71,0.86,10630000.0
0,0,WPO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WPX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WTW,0,0,0,0,,,,,,,,,,40.44,18.92,2.96,15.22,8930000000.0,71.44,-3.1,4050000000.0,2250000000.0,1710000000.0,,-83.4,2200000000.0,19.72,5430000000.0,49.04,1.1,,2210000000.0,1930000000.0,0.78,208.16,226.86,1070000.0,,110570000.0,0.73,106.86,2380000.0,2.94,2.45,2029999.9999999998
0,0,WU,0,0,0,0,,,,,,,,,,18.29,22.35,7.89,320.96,5020000000.0,12.47,-4.5,2170000000.0,1320000000.0,917300000.0,1.97,61.3,1300000000.0,3.36,2530000000.0,718.4,0.45,0.91,1070000000.0000001,-193860000.0,0.92,17.27,18.31,3650000.0,402010000.0,383640000.0,0.69,104.33,34980000.0,9.15,12.43,36250000.0
0,0,WY,0,0,0,0,,,,,,,,,,24.96,36.29,14.42,27.57,10810000000.0,14.43,24.2,4099999999.9999995,4400000000.0,2700000000.0,3.31,13.2,1200000000.0,1.62,5050000000.0,49.36,2.82,13.84,3420000000.0,2600000000.0,1.68,37.74,38.43,4560000.0,749040000.0,743120000.0,0.21,88.0,9580000.0,2.45,1.53,10540000.0
0,0,WYN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WYNN,0,0,0,0,,,,,,,,,,-20.08,-9.73,-1.73,,3760000000.0,33.08,51.9,2040000000.0,335860000.0,-755790000.0,-7.59,,2520000000.0,21.94,12130000000.0,,2.23,-0.46,-222590000.0,-188010000.0,2.31,63.45,79.82,3220000.0,115660000.0,104640000.0,8.86,63.93,5440000.0,2.16,4.71,5160000.0
0,0,X,0,0,0,0,,,,,,,,,,22.73,24.81,19.97,68.43,21850000000.0,81.61,42.8,5810000000.0,6220000000.0,4970000000.0,11.93,869.2,2870000000.0,11.0,4160000000.0,42.49,1.9,29.3,4750000000.0,2220000000.0,2.0,24.71,25.73,13560000.0,270230000.0,258990000.0,1.67,75.53,30580000.0,2.37,11.84,28940000.0
0,0,XEL,0,0,0,0,,,,,,,,,,11.84,15.81,2.36,10.61,13640000000.0,25.23,5.9,5210000000.0,4460000000.0,1620000000.0,2.92,5.0,173000000.0,0.32,24750000000.0,157.32,0.75,28.17,3460000000.0,-1470000000.0,0.37,72.36,68.55,3370000.0,538680000.0,543840000.0,0.2,74.12,5990000.0,1.98,1.22,4790000.0
0,0,XL,0,0,0,0,,,,,,,,,,184.55,-377.6,-9.95,10.46,15600000.0,0.11,-26.1,-57940000.0,-57940000.0,28790000.0,0.044,,351680000.0,2.49,4600000.0,1.27,22.52,2.65,-48490000.0,-31340000.0,0.74,1.3358,3.0175,2170000.0,139420000.0,100660000.0,33.42,25.79,9800000.0,4.81,7.94,8710000.0
0,0,XLNX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,XOM,0,0,0,0,,,,,,,,,,8.34,10.86,6.1,15.59,309270000000.0,72.28,52.5,90050000000.0,53900000000.0,25790000000.0,-1.39,100.7,11070000000.0,2.63,47540000000.0,26.93,1.07,37.93,53650000000.0,31480000000.0,1.16,91.34,75.63,29570000.0,4230000000.0000005,4210000000.0,0.07,56.8,36690000.0,1.45,0.87,32409999.999999996
0,0,XRAY,0,0,0,0,,,,,,,,,,9.9,15.06,4.31,8.41,4250000000.0,19.46,0.6,2360000000.0,986000000.0,421000000.0,1.9,3.0,366000000.0,1.68,2300000000.0,45.59,1.55,23.43,657000000.0,451620000.0,0.87,38.48,49.99,2510000.0,218610000.0,216550000.0,0.41,101.91,2780000.0,1.14,1.66,3250000.0
0,0,XRX,0,0,0,0,,,,,,,,,,-7.86,4.4,1.41,-10.96,7000000000.0,40.38,-2.5,2400000000.0,580000000.0,-564000000.0,1.46,,1680000000.0,10.86,4269999999.9999995,96.78,1.21,29.07,578000000.0,1020000000.0,1.71,17.24,19.72,2650000.0,178510000.0,112200000.0,6.55,89.14,7740000.0,2.61,7.0,8150000.0
0,0,XYL,0,0,0,0,,,,,,,,,,8.22,11.2,4.27,13.77,5190000000.0,28.82,-3.6,1980000000.0,827000000.0,427000000.0,2.55,-23.6,1350000000.0,7.5,2750000000.0,85.31,2.27,17.16,538000000.0,252250000.0,1.11,81.64,102.63,1180000.0,180320000.0,179100000.0,1.36,93.71,4680000.0,3.82,3.3,5540000.0
0,0,YHOO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,YUM,0,0,0,0,,,,,,,,,,23.92,32.46,22.6,,6580000000.0,22.17,8.4,3170000000.0,2300000000.0,1580000000.0,5.18,-0.6,486000000.0,1.68,12220000000.0,,1.08,-26.72,1710000000.0,1040000000.0,1.1,115.11,122.63,1690000.0,293130000.0,288570000.0,0.1,77.71,2450000.0,1.17,0.97,2630000.0
0,0,ZION,0,0,0,0,,,,,,,,,,33.01,43.01,1.15,14.2,3060000000.0,19.51,-15.0,3190000000.0,,969000000.0,7.08,-37.0,8520000000.0,56.29,1330000000.0,,,46.85,,,1.27,54.85,62.78,1510000.0,156460000.0,148980000.0,1.62,85.19,1890000.0,1.16,1.45,2710000.0
0,0,ZLC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ZMH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ZNGA,0,0,0,0,,,,,,,,,,-3.72,7.8,2.17,-3.44,2800000000.0,2.55,12.9,1790000000.0,457300000.0,-104200000.0,-0.08,,1150000000.0,1.02,1490000000.0,48.02,1.05,2.73,253800000.0,525700000.00000006,-0.08,8.69,8.03,29350000.0,1120000000.0,1070000000.0000001,5.55,82.72,175020000.0,8.24,16.28,171150000.0
